
 1855155, 943.33, 7.6, 2.5, 51.7, 186111, 1.98451, 6, 393232, (-3.27, 1.22, 9.11), (-22.875, -3.25, -12.0625), (0.0, -0.00218166, 0.00654499), 50.483826, 6.181673, 0
 1856538, 943.34, 7.6, 2.4, 51.6, 185905, 1.98451, 6, 393232, (-3.21, 1.18, 9.13), (-22.875, -4.375, -12.75), (0.0, 0.0, -0.00109083), 50.483826, 6.181673, 0
 1858142, 943.34, 7.6, 2.4, 51.6, 185171, 1.98451, 6, 393232, (-3.29, 1.2, 9.15), (-23.25, -2.875, -13.1875), (0.00109083, 0.0, -0.00218166), 50.483826, 6.181673, 0
 1859522, 943.35, 7.6, 2.3, 51.6, 185083, 1.98451, 6, 393232, (-3.25, 1.22, 9.15), (-22.5, -3.6875, -12.0625), (-0.00218166, 0.0, 0.00436333), 50.483826, 6.181673, 0
 1861123, 943.36, 7.6, 2.2, 51.6, 184963, 1.98451, 6, 393232, (-3.28, 1.19, 9.11), (-22.1875, -3.25, -12.75), (0.0, 0.00109083, 0.00545416), 50.483826, 6.181673, 0
 1862503, 943.36, 7.6, 2.2, 51.6, 184066, 1.98451, 6, 393232, (-3.27, 1.22, 9.12), (-22.875, -3.25, -12.75), (0.0, 0.0, 0.0), 50.483826, 6.181673, 0
 1864095, 943.36, 7.6, 2.2, 51.6, 185275, 1.98451, 6, 393232, (-3.27, 1.25, 9.14), (-22.875, -2.875, -12.0625), (0.00109083, 0.0, -0.00218166), 50.483826, 6.181671, 0
 1865484, 943.37, 7.6, 2.1, 51.5, 185698, 1.98451, 6, 393232, (-3.3, 1.28, 9.12), (-22.0, -2.875, -11.5625), (0.0, 0.00218166, -0.00109083), 50.483826, 6.181671, 0
 1867132, 943.38, 7.6, 2.1, 51.5, 186112, 1.98451, 6, 393232, (-3.25, 1.15, 9.13), (-22.6875, -2.5625, -11.1875), (0.0, -0.00218166, -0.0283616), 50.483826, 6.181671, 0
 1868519, 943.39, 7.6, 2.0, 51.5, 184675, 1.98451, 6, 393232, (-3.23, 1.23, 9.13), (-21.75, -4.0625, -12.0), (0.00218166, -0.00109083, -0.0141808), 50.483826, 6.181671, 0
 1870127, 943.40, 7.6, 1.9, 51.5, 184879, 1.98451, 6, 393232, (-3.16, 1.28, 9.11), (-21.5, -3.875, -11.6875), (0.00327249, -0.00327249, -0.0327249), 50.483826, 6.181673, 0
 1871522, 943.41, 7.6, 1.8, 51.5, 184471, 1.98451, 6, 393232, (-3.42, 1.25, 9.11), (-21.875, -3.0, -12.75), (0.00218166, -0.00218166, 0.0338158), 50.483826, 6.181673, 0
 1873130, 943.42, 7.6, 1.7, 51.5, 185171, 1.98451, 6, 393232, (-3.47, 1.03, 9.11), (-23.1875, -3.25, -12.75), (0.00218166, 0.00109083, -0.0163625), 50.483826, 6.181673, 0
 1874516, 943.40, 7.6, 1.9, 51.5, 184471, 1.98451, 6, 393232, (-3.48, 1.46, 9.23), (-21.0625, -2.75, -12.0625), (-0.00545416, 0.00327249, -0.0349066), 50.483826, 6.181673, 0
 1876143, 943.38, 7.6, 2.1, 51.5, 186746, 1.98451, 6, 393232, (-3.51, 1.03, 9.17), (-20.6875, -2.875, -12.5), (0.00654499, 0.00327249, 0.123264), 50.483810, 6.181675, 0
 1877528, 943.35, 7.6, 2.3, 51.5, 184675, 1.82131, 6, 393231, (-3.25, 1.19, 9.04), (-20.5, -3.0, -11.25), (0.00545416, -0.00436333, -0.0534508), 50.483810, 6.181675, 0
 1879132, 943.30, 7.6, 2.7, 51.5, 185905, 1.98451, 6, 393232, (-3.4, 1.18, 9.1), (-19.375, -2.6875, -11.6875), (-0.00218166, 0.00436333, 0.0512691), 50.483810, 6.181679, 0
 1880529, 943.27, 7.6, 3.0, 51.5, 185067, 1.98451, 6, 393232, (-3.36, 1.19, 9.15), (-20.25, -2.0, -11.6875), (0.00109083, -0.00327249, 0.0349066), 50.483810, 6.181679, 0
 1882146, 943.25, 7.6, 3.2, 51.6, 186111, 1.98451, 6, 393232, (-3.2, 1.33, 9.1), (-19.5, -2.6875, -12.5), (-0.00109083, -0.00218166, -0.00218166), 50.483810, 6.181681, 0
 1883530, 943.26, 7.6, 3.2, 51.6, 185493, 1.98451, 6, 393232, (-3.2, 1.21, 9.13), (-22.0625, -2.875, -12.75), (-0.00109083, 0.0, -0.00872665), 50.483810, 6.181681, 0
 1885124, 943.26, 7.6, 3.1, 51.6, 184963, 1.98451, 6, 393232, (-3.34, 1.28, 9.13), (-23.0625, -3.6875, -12.5), (0.00109083, 0.00109083, 0.0174533), 50.483826, 6.181683, 0
 1886511, 943.26, 7.6, 3.1, 51.6, 185493, 1.98451, 6, 393232, (-3.3, 1.26, 9.15), (-22.1875, -2.875, -12.0625), (0.0, 0.00218166, 0.0589049), 50.483826, 6.181683, 0
 1888107, 943.28, 7.6, 3.0, 51.7, 185275, 1.98451, 6, 393232, (-3.22, 1.19, 9.14), (-22.375, -2.5, -12.75), (-0.00109083, -0.00218166, -0.0469058), 50.483826, 6.181684, 0
 1889498, 943.30, 7.6, 2.8, 51.7, 185083, 1.98451, 6, 393232, (-3.24, 1.24, 9.1), (-22.875, -3.0625, -12.5), (-0.00109083, 0.00327249, -0.0229075), 50.483826, 6.181684, 0
 1891111, 943.31, 7.6, 2.7, 51.7, 185275, 1.82131, 6, 393232, (-3.22, 1.18, 9.13), (-22.375, -3.875, -11.25), (0.0, -0.00109083, 0.00436333), 50.483826, 6.181684, 0
 1892503, 943.34, 7.6, 2.5, 51.6, 185493, 1.98451, 6, 393232, (-3.22, 1.24, 9.12), (-22.75, -3.0625, -12.5), (-0.00436333, 0.00109083, -0.0119991), 50.483826, 6.181684, 0
 1894116, 943.35, 7.6, 2.4, 51.6, 185275, 1.98451, 6, 393232, (-3.28, 1.24, 9.13), (-22.375, -2.6875, -12.75), (0.0, 0.00545416, -0.00981748), 50.483826, 6.181684, 0
 1895499, 943.34, 7.6, 2.4, 51.6, 185379, 1.98451, 6, 393232, (-3.26, 1.24, 9.13), (-21.75, -2.6875, -12.5), (0.0, 0.00327249, 0.00109083), 50.483826, 6.181684, 0
 1897101, 943.34, 7.6, 2.4, 51.5, 186746, 1.98451, 6, 393232, (-3.25, 1.23, 9.12), (-22.25, -2.6875, -12.0625), (-0.00109083, 0.00218166, -0.00981748), 50.483826, 6.181688, 0
 1898504, 943.33, 7.6, 2.5, 51.5, 186111, 1.98451, 6, 393232, (-3.25, 1.21, 9.13), (-22.0, -3.0625, -12.5), (-0.00327249, 0.00327249, 0.00218166), 50.483826, 6.181688, 0
 1900100, 943.32, 7.6, 2.6, 51.5, 185588, 1.98451, 6, 393232, (-3.25, 1.2, 9.15), (-22.6875, -2.375, -12.0625), (0.00436333, -0.00327249, 0.00218166), 50.483810, 6.181690, 0
 1901572, 943.33, 7.6, 2.5, 51.5, 186852, 1.98451, 6, 393232, (-3.26, 1.25, 9.13), (-22.0, -3.5, -12.0625), (0.0, -0.00109083, -0.01309), 50.483810, 6.181690, 0
 1903107, 943.35, 7.6, 2.3, 51.5, 185693, 1.98451, 6, 393232, (-3.23, 1.14, 9.15), (-21.75, -2.6875, -12.75), (0.0, 0.0, 0.0119991), 50.483810, 6.181694, 0
 1904471, 943.36, 7.5, 2.2, 51.6, 186218, 1.98451, 6, 393232, (-3.36, 1.22, 9.11), (-21.75, -3.5625, -12.5), (0.00218166, 0.0, 0.0327249), 50.483810, 6.181694, 0
 1906101, 943.37, 7.6, 2.2, 51.6, 186428, 1.98451, 6, 393232, (-3.35, 1.16, 9.1), (-22.0, -2.375, -12.0625), (0.0, 0.00436333, 0.090539), 50.483795, 6.181698, 0
 1907480, 943.35, 7.5, 2.4, 51.6, 185693, 1.98451, 6, 393232, (-3.38, 1.22, 9.13), (-21.0625, -3.1875, -12.0625), (-0.00327249, 0.00109083, -0.00545416), 50.483795, 6.181698, 0
 1909128, 943.32, 7.5, 2.6, 51.6, 187918, 1.82131, 6, 393231, (-3.28, 1.18, 9.15), (-21.0625, -3.0625, -11.25), (-0.00109083, 0.00436333, 0.00109083), 50.483795, 6.181698, 0
 1910519, 943.29, 7.5, 2.9, 51.6, 185588, 1.98451, 6, 393232, (-3.35, 1.17, 9.13), (-21.0, -3.5, -12.5), (0.00109083, 0.0, -0.0305433), 50.483795, 6.181698, 0
 1912122, 943.27, 7.5, 3.0, 51.5, 186534, 1.98451, 6, 393232, (-3.25, 1.17, 9.11), (-21.5625, -3.875, -11.0), (-0.00109083, -0.00109083, 0.0119991), 50.483795, 6.181698, 0
 1913515, 943.28, 7.5, 3.0, 51.5, 186746, 1.98451, 6, 393232, (-3.19, 1.14, 9.13), (-21.0, -3.375, -11.6875), (0.00327249, 0.0, 0.0403608), 50.483795, 6.181698, 0
 1915118, 943.29, 7.5, 2.8, 51.5, 187703, 1.98451, 6, 393232, (-3.29, 1.15, 9.15), (-21.6875, -3.25, -12.0625), (0.00109083, 0.00109083, -0.0239983), 50.483795, 6.181698, 0
 1916509, 943.30, 7.5, 2.8, 51.5, 185588, 1.98451, 6, 393232, (-3.27, 1.16, 9.16), (-20.6875, -3.5625, -13.1875), (-0.00218166, -0.00218166, -0.0152716), 50.483795, 6.181698, 0
 1918144, 943.30, 7.5, 2.8, 51.5, 187810, 1.98451, 6, 393232, (-3.25, 1.2, 9.16), (-21.1875, -2.5, -12.75), (-0.00109083, -0.00109083, -0.02618), 50.483795, 6.181698, 0
 1919538, 943.31, 7.5, 2.7, 51.4, 185905, 1.98451, 6, 393232, (-3.25, 1.25, 9.14), (-20.875, -2.0, -11.6875), (0.0, 0.00436333, 0.0425424), 50.483795, 6.181698, 0
 1921045, 943.31, 7.5, 2.7, 51.4, 186852, 1.98451, 6, 393232, (-3.32, 1.23, 9.13), (-20.75, -3.5625, -12.5), (0.0, 0.00109083, -0.0338158), 50.483780, 6.181700, 0
 1922428, 943.32, 7.5, 2.6, 51.4, 185693, 1.98451, 6, 393232, (-3.31, 1.21, 9.14), (-20.75, -2.75, -12.0625), (-0.00218166, -0.00109083, -0.0163625), 50.483780, 6.181700, 0
 1924052, 943.32, 7.5, 2.6, 51.4, 186112, 1.98451, 6, 393232, (-3.23, 1.17, 9.13), (-20.75, -3.1875, -12.1875), (-0.00218166, 0.00218166, -0.00218166), 50.483795, 6.181702, 0
 1925449, 943.32, 7.5, 2.6, 51.4, 185288, 1.98451, 6, 393232, (-3.26, 1.24, 9.14), (-21.0625, -2.75, -13.25), (0.00109083, -0.00218166, -0.00327249), 50.483795, 6.181702, 0
 1927059, 943.33, 7.5, 2.5, 51.5, 185588, 1.98451, 6, 393232, (-3.25, 1.17, 9.15), (-21.5, -2.375, -11.75), (-0.00109083, 0.00109083, 0.00327249), 50.483795, 6.181698, 0
 1928445, 943.32, 7.5, 2.6, 51.5, 185288, 2.14771, 6, 393233, (-3.26, 1.26, 9.1), (-21.875, -2.0, -12.1875), (0.0, 0.00327249, 0.0152716), 50.483795, 6.181698, 0
 1930043, 943.33, 7.5, 2.5, 51.6, 185275, 1.98451, 6, 393232, (-3.19, 1.22, 9.12), (-21.5, -1.6875, -12.1875), (0.00109083, 0.00109083, 0.00981748), 50.483780, 6.181698, 0
 1931440, 943.35, 7.5, 2.4, 51.6, 185288, 2.14771, 6, 393233, (-3.2, 1.24, 9.11), (-21.0625, -2.25, -12.875), (-0.00436333, 0.00436333, 0.0152716), 50.483780, 6.181698, 0
 1933156, 943.35, 7.5, 2.3, 51.6, 185902, 1.88006, 7, 458768, (-3.29, 1.18, 9.15), (-21.1875, -2.375, -12.875), (0.0, 0.0, -0.00654499), 50.483780, 6.181698, 0
 1934526, 943.34, 7.5, 2.4, 51.6, 183461, 1.88006, 7, 458768, (-3.3, 1.06, 9.16), (-20.5, -2.75, -12.1875), (-0.00327249, 0.00545416, 0.0109083), 50.483780, 6.181698, 0
 1936158, 943.34, 7.5, 2.5, 51.7, 183864, 1.88006, 7, 458768, (-3.23, 1.27, 9.11), (-21.1875, -3.1875, -12.5625), (0.00109083, 0.00545416, -0.00327249), 50.483780, 6.181698, 0
 1937556, 943.34, 7.5, 2.4, 51.7, 182661, 1.88006, 7, 458768, (-3.26, 1.22, 9.12), (-20.5, -2.75, -12.1875), (-0.00109083, 0.00109083, 0.00218166), 50.483780, 6.181698, 0
 1939147, 943.36, 7.5, 2.2, 51.7, 183864, 1.88006, 7, 458768, (-3.22, 1.28, 9.13), (-20.375, -1.6875, -11.6875), (-0.00218166, 0.0, 0.0469058), 50.483780, 6.181704, 0
 1940548, 943.37, 7.5, 2.1, 51.8, 183864, 2.04326, 7, 458769, (-3.14, 1.16, 9.12), (-20.1875, -2.375, -11.6875), (0.0, 0.0, 0.0392699), 50.483780, 6.181704, 0
 1942142, 943.37, 7.5, 2.1, 51.8, 184675, 2.04326, 7, 458769, (-3.17, 1.28, 9.1), (-20.875, -2.75, -12.1875), (-0.00109083, 0.00109083, -0.0141808), 50.483780, 6.181704, 0
 1943535, 943.37, 7.5, 2.1, 51.8, 183461, 2.04326, 7, 458769, (-3.18, 1.11, 9.13), (-38.25, -6.1875, -19.75), (-0.00109083, 0.0, 0.00436333), 50.483780, 6.181704, 0
 1945151, 943.37, 7.5, 2.1, 51.8, 185493, 2.04326, 7, 458769, (-3.31, 1.18, 9.13), (-37.25, -5.375, -20.5625), (0.0, -0.00327249, -0.00654499), 50.483780, 6.181705, 0
 1946542, 943.36, 7.5, 2.2, 51.8, 182263, 2.04326, 7, 458769, (-3.27, 1.22, 9.14), (-22.75, -3.375, -12.6875), (-0.00218166, 0.0, -0.0141808), 50.483780, 6.181705, 0
 1948150, 943.36, 7.5, 2.2, 51.9, 184471, 2.04326, 7, 458769, (-3.23, 1.22, 9.13), (-22.75, -3.375, -12.25), (-0.00109083, 0.00327249, 0.00327249), 50.483780, 6.181707, 0
 1949543, 943.36, 7.5, 2.2, 51.9, 183260, 2.04326, 7, 458769, (-3.23, 1.2, 9.13), (-22.75, -3.375, -13.375), (-0.00218166, -0.00218166, -0.0119991), 50.483780, 6.181707, 0
 1951168, 943.37, 7.5, 2.1, 51.9, 182860, 2.20646, 7, 458770, (-3.24, 1.25, 9.14), (-22.75, -3.75, -12.6875), (-0.00109083, 0.00218166, 0.0), 50.483780, 6.181707, 0
 1952549, 943.38, 7.5, 2.0, 52.0, 181670, 2.20646, 7, 458770, (-3.24, 1.22, 9.12), (-22.75, -3.875, -13.5625), (-0.00109083, -0.00109083, -0.00327249), 50.483780, 6.181707, 0
 1954171, 943.40, 7.5, 1.9, 52.0, 183461, 2.20646, 7, 458770, (-3.2, 1.26, 9.13), (-23.5, -4.25, -12.5), (0.00109083, 0.00218166, 0.0250891), 50.483780, 6.181707, 0
 1955554, 943.42, 7.5, 1.7, 52.1, 179914, 2.20646, 7, 458770, (-3.25, 1.05, 9.12), (-22.5625, -4.1875, -13.1875), (-0.00327249, -0.00109083, -0.02618), 50.483780, 6.181707, 0
 1957174, 943.42, 7.5, 1.7, 52.1, 183461, 1.93882, 8, 524305, (-3.19, 1.18, 9.21), (-22.875, -4.375, -12.5), (-0.00327249, -0.00109083, -0.0109083), 50.483780, 6.181707, 0
 1958649, 943.43, 7.5, 1.6, 52.1, 181277, 1.93882, 8, 524305, (-3.32, 1.21, 9.13), (-22.0625, -3.25, -12.5), (-0.00109083, -0.00109083, -0.00327249), 50.483780, 6.181707, 0
 1960172, 943.41, 7.5, 1.8, 52.1, 182462, 1.93882, 8, 524305, (-3.48, 1.29, 9.09), (-22.5, -3.0625, -12.75), (0.00218166, -0.00327249, 0.00436333), 50.483780, 6.181707, 0
 1961559, 943.39, 7.5, 2.0, 52.1, 181670, 2.10202, 8, 524306, (-3.17, 1.04, 9.18), (-21.6875, -3.0, -12.5), (-0.00109083, -0.00109083, -0.0283616), 50.483780, 6.181707, 0
 1963167, 943.36, 7.5, 2.3, 52.1, 183260, 2.10202, 8, 524306, (-3.24, 1.13, 9.15), (-21.0625, -3.0, -12.0625), (-0.00218166, 0.00109083, 0.0185441), 50.483780, 6.181707, 0
 1964558, 943.36, 7.5, 2.2, 52.1, 184879, 2.10202, 8, 524306, (-3.26, 1.21, 9.11), (-21.5625, -4.1875, -12.5), (0.00109083, 0.00109083, -0.0141808), 50.483780, 6.181707, 0
 1966184, 943.37, 7.5, 2.2, 52.1, 184268, 2.10202, 8, 524306, (-3.26, 1.22, 9.12), (-21.1875, -3.75, -12.75), (-0.00327249, 0.00545416, 0.00436333), 50.483780, 6.181707, 0
 1967579, 943.38, 7.5, 2.1, 52.1, 184879, 2.10202, 8, 524306, (-3.26, 1.18, 9.13), (-22.0, -4.1875, -11.6875), (-0.00545416, 0.00109083, -0.0163625), 50.483780, 6.181707, 0
 1969163, 943.39, 7.5, 2.0, 52.1, 185905, 2.10202, 8, 524306, (-3.25, 1.19, 9.13), (-21.25, -3.375, -12.0625), (-0.00109083, 0.00327249, 0.00109083), 50.483780, 6.181711, 0
 1970553, 943.40, 7.5, 1.9, 52.1, 184675, 2.10202, 8, 524306, (-3.26, 1.22, 9.13), (-21.5625, -3.0, -12.75), (0.00109083, -0.00109083, 0.0), 50.483780, 6.181711, 0
 1972149, 943.40, 7.5, 1.9, 52.1, 185905, 2.26522, 8, 524307, (-3.29, 1.23, 9.13), (-21.5625, -2.6875, -12.0625), (0.0, 0.00218166, 0.0152716), 50.483780, 6.181711, 0
 1973541, 943.41, 7.5, 1.8, 52.1, 184066, 2.26522, 8, 524307, (-3.25, 1.19, 9.14), (-21.5625, -3.75, -12.75), (0.00218166, -0.00327249, 0.00545416), 50.483780, 6.181711, 0
 1975162, 943.42, 7.5, 1.7, 52.1, 185083, 2.26522, 8, 524307, (-3.3, 1.2, 9.15), (-21.25, -3.75, -12.0625), (0.00109083, -0.00218166, -0.00872665), 50.483780, 6.181713, 0
 1976554, 943.44, 7.5, 1.6, 52.0, 182860, 2.26522, 8, 524307, (-3.27, 1.22, 9.13), (-21.5625, -3.0, -12.75), (-0.00327249, 0.0, 0.00327249), 50.483780, 6.181713, 0
 1978149, 943.44, 7.5, 1.5, 52.0, 185288, 2.26522, 8, 524307, (-3.21, 1.21, 9.13), (-21.5625, -3.375, -12.75), (0.00109083, -0.00218166, -0.00436333), 50.483780, 6.181715, 0
 1979541, 943.44, 7.5, 1.5, 52.0, 183662, 2.26522, 8, 524307, (-3.28, 1.26, 9.16), (-21.5625, -4.5, -12.0625), (-0.00109083, 0.00327249, 0.00981748), 50.483780, 6.181715, 0
 1981175, 943.45, 7.5, 1.5, 52.1, 184675, 2.26522, 8, 524307, (-3.29, 1.22, 9.11), (-21.0, -2.6875, -12.75), (0.0, -0.00218166, 0.00327249), 50.483780, 6.181719, 0
 1982551, 943.43, 7.5, 1.6, 52.1, 183260, 2.42842, 8, 524308, (-3.24, 1.23, 9.13), (-21.5625, -3.375, -12.5), (0.00109083, -0.00218166, -0.00981748), 50.483780, 6.181719, 0
 1984169, 943.42, 7.5, 1.7, 52.1, 185067, 2.42842, 8, 524308, (-3.27, 1.23, 9.13), (-22.375, -4.1875, -12.75), (0.00327249, -0.00327249, -0.00436333), 50.483780, 6.181719, 0
 1985565, 943.42, 7.5, 1.7, 52.1, 184675, 2.16077, 9, 589843, (-3.28, 1.16, 9.14), (-22.375, -3.375, -12.0625), (0.0, 0.00327249, -0.00763582), 50.483780, 6.181719, 0
 1987158, 943.41, 7.5, 1.8, 52.0, 185275, 2.16077, 9, 589843, (-3.22, 1.23, 9.13), (-21.5625, -3.0, -13.1875), (-0.00109083, 0.0, 0.00109083), 50.483780, 6.181719, 0
 1988540, 943.40, 7.5, 1.9, 52.0, 183662, 2.16077, 9, 589843, (-3.26, 1.22, 9.14), (-22.0, -3.375, -13.1875), (0.0, 0.0, -0.00218166), 50.483780, 6.181719, 0
 1990151, 943.38, 7.5, 2.0, 52.0, 185493, 2.16077, 9, 589843, (-3.26, 1.23, 9.13), (-22.375, -3.75, -12.0625), (0.0, -0.00218166, 0.0), 50.483780, 6.181721, 0
 1991522, 943.38, 7.5, 2.1, 52.0, 183864, 2.16077, 9, 589843, (-3.27, 1.17, 9.12), (-21.25, -3.375, -12.5), (0.0, -0.00109083, -0.0109083), 50.483780, 6.181721, 0
 1993140, 943.38, 7.5, 2.1, 52.0, 185905, 2.16077, 9, 589843, (-3.24, 1.2, 9.11), (-22.0, -3.0, -11.6875), (-0.00218166, 0.0, -0.00763582), 50.483780, 6.181723, 0
 1994521, 943.37, 7.5, 2.1, 52.0, 184268, 2.16077, 9, 589843, (-3.27, 1.13, 9.12), (-21.5625, -3.75, -12.5), (-0.00109083, 0.0, -0.00872665), 50.483780, 6.181723, 0
 1996165, 943.37, 7.5, 2.2, 52.0, 184963, 2.16077, 9, 589843, (-3.31, 1.26, 9.14), (-21.375, -3.0, -11.6875), (0.0, -0.00436333, 0.0381791), 50.483780, 6.181725, 0
 1997540, 943.36, 7.5, 2.3, 52.0, 184268, 2.16077, 9, 589843, (-3.21, 1.12, 9.17), (-20.5625, -3.25, -12.5), (-0.00545416, 0.00109083, -0.0109083), 50.483780, 6.181725, 0
 1999163, 943.34, 7.5, 2.4, 52.0, 186526, 2.16077, 9, 589843, (-3.18, 1.22, 9.14), (-20.375, -2.75, -12.5), (-0.00218166, 0.00218166, 0.0119991), 50.483780, 6.181725, 0
 2000558, 943.33, 7.5, 2.5, 52.0, 183864, 2.16077, 9, 589843, (-3.35, 1.23, 9.16), (-21.25, -4.0625, -12.0625), (-0.00218166, -0.00109083, -0.0676315), 50.483780, 6.181725, 0
 2002173, 943.32, 7.5, 2.6, 52.0, 185493, 2.32397, 9, 589844, (-3.16, 1.25, 9.1), (-20.25, -3.6875, -11.375), (0.00218166, -0.00109083, 0.0250891), 50.483780, 6.181726, 0
 2003565, 943.32, 7.5, 2.6, 51.9, 185083, 2.16077, 9, 589843, (-3.28, 0.77, 9.2), (-20.875, -2.875, -12.875), (-0.00218166, 0.00109083, -0.0567232), 50.483780, 6.181726, 0
 2005149, 943.29, 7.5, 2.9, 51.9, 185379, 2.32397, 9, 589844, (-3.2, 1.02, 9.17), (-22.5625, -3.5, -11.75), (-0.00327249, 0.00218166, -0.0698132), 50.483780, 6.181728, 0
 2006538, 943.24, 7.5, 3.3, 51.9, 185083, 2.32397, 9, 589844, (-3.27, 1.19, 9.18), (-22.75, -3.75, -11.75), (0.0, 0.00654499, -0.00218166), 50.483780, 6.181728, 0
 2008149, 943.24, 7.5, 3.3, 51.9, 185797, 2.32397, 9, 589844, (-3.19, 1.15, 9.16), (-22.375, -3.0, -13.25), (-0.00218166, 0.00327249, 0.0621774), 50.483780, 6.181728, 0
 2009535, 943.24, 7.5, 3.3, 51.9, 185493, 2.32397, 9, 589844, (-3.27, 1.06, 9.13), (-21.75, -3.75, -12.875), (0.00109083, 0.00218166, -0.0239983), 50.483780, 6.181728, 0
 2011162, 943.25, 7.5, 3.2, 51.9, 186640, 2.32397, 9, 589844, (-3.2, 1.02, 9.11), (-22.5, -3.0, -11.75), (-0.00109083, 0.0, -0.0479966), 50.483780, 6.181730, 0
 2012553, 943.27, 7.5, 3.1, 51.9, 185067, 2.32397, 9, 589844, (-3.39, 1.27, 9.1), (-22.0, -2.875, -12.1875), (0.00109083, -0.00218166, 0.0163625), 50.483780, 6.181730, 0
 2014160, 943.29, 7.5, 2.9, 51.9, 186640, 2.32397, 9, 589844, (-3.17, 1.21, 9.14), (-22.25, -3.25, -12.875), (-0.00109083, 0.0, -0.0239983), 50.483780, 6.181728, 0
 2015538, 943.31, 7.5, 2.7, 51.8, 186111, 2.32397, 9, 589844, (-3.28, 1.25, 9.13), (-20.875, -2.1875, -13.25), (-0.00218166, 0.00436333, -0.0207258), 50.483780, 6.181728, 0
 2017163, 943.33, 7.5, 2.5, 51.8, 186323, 2.32397, 9, 589844, (-3.24, 1.19, 9.13), (-22.1875, -2.875, -12.1875), (-0.00436333, 0.0, -0.0752674), 50.483780, 6.181730, 0
 2018548, 943.35, 7.4, 2.3, 51.8, 185379, 2.32397, 9, 589844, (-3.28, 1.23, 9.12), (-22.0625, -3.25, -11.875), (0.0, 0.00109083, -0.0414516), 50.483780, 6.181730, 0
 2020153, 943.37, 7.5, 2.2, 51.8, 185588, 2.32397, 9, 589844, (-3.26, 1.25, 9.14), (-22.0625, -3.0, -12.6875), (-0.00218166, 0.0, -0.00545416), 50.483780, 6.181732, 0
 2021542, 943.37, 7.5, 2.2, 51.8, 184268, 2.32397, 9, 589844, (-3.24, 1.26, 9.11), (-21.6875, -2.5625, -12.6875), (-0.00109083, -0.00109083, -0.0250891), 50.483780, 6.181732, 0
 2023167, 943.38, 7.5, 2.1, 51.8, 185698, 2.32397, 9, 589844, (-3.24, 1.22, 9.11), (-21.25, -3.0, -12.25), (-0.00218166, 0.00436333, 0.0305433), 50.483780, 6.181732, 0
 2024551, 943.39, 7.5, 1.9, 51.9, 183461, 2.32397, 9, 589844, (-3.25, 1.21, 9.12), (-21.5625, -3.5, -12.25), (-0.00327249, 0.00109083, 0.00218166), 50.483780, 6.181732, 0
 2026167, 943.41, 7.5, 1.8, 51.9, 185083, 2.32397, 9, 589844, (-3.3, 1.29, 9.13), (-21.5625, -3.875, -13.375), (-0.00218166, 0.00109083, 0.0272708), 50.483780, 6.181734, 0
 2027565, 943.41, 7.5, 1.8, 51.9, 184879, 2.32397, 9, 589844, (-3.25, 1.18, 9.1), (-21.5, -2.5625, -13.0), (0.00109083, 0.00218166, 0.0152716), 50.483780, 6.181734, 0
 2029148, 943.42, 7.5, 1.7, 51.9, 185698, 2.32397, 9, 589844, (-3.26, 1.21, 9.15), (-21.875, -3.0625, -12.6875), (-0.00218166, -0.00109083, 0.00763582), 50.483780, 6.181734, 0
 2030549, 943.43, 7.5, 1.6, 51.9, 186318, 2.48717, 9, 589845, (-3.3, 1.26, 9.12), (-21.5, -3.0625, -12.6875), (-0.00218166, 0.0, 0.0229075), 50.483780, 6.181734, 0
 2032153, 943.42, 7.5, 1.7, 51.9, 185171, 2.48717, 9, 589845, (-3.16, 1.24, 9.11), (-21.6875, -2.6875, -11.875), (0.0, 0.00327249, -0.00436333), 50.483780, 6.181736, 0
 2033541, 943.40, 7.5, 1.9, 51.9, 185493, 2.48717, 9, 589845, (-3.21, 1.22, 9.16), (-21.6875, -3.0625, -11.875), (-0.00109083, 0.0, -0.0479966), 50.483780, 6.181736, 0
 2035168, 943.39, 7.5, 1.9, 51.9, 187383, 2.48717, 9, 589845, (-3.18, 1.21, 9.16), (-21.6875, -3.5, -12.6875), (0.00109083, 0.00654499, 0.00763582), 50.483780, 6.181738, 0
 2036559, 943.40, 7.5, 1.8, 51.9, 184471, 2.48717, 9, 589845, (-3.27, 1.27, 9.13), (-20.6875, -2.0625, -13.375), (-0.00109083, 0.0, -0.0109083), 50.483780, 6.181738, 0
 2038149, 943.42, 7.5, 1.7, 51.9, 185698, 2.48717, 9, 589845, (-3.28, 1.25, 9.11), (-21.6875, -3.0625, -13.0), (0.00109083, 0.00218166, 0.0174533), 50.483795, 6.181738, 0
 2039544, 943.43, 7.5, 1.6, 51.8, 184879, 2.48717, 9, 589845, (-3.21, 1.2, 9.15), (-20.6875, -3.875, -13.375), (0.00109083, -0.00545416, -0.00981748), 50.483795, 6.181738, 0
 2041154, 943.44, 7.5, 1.5, 51.8, 185171, 2.48717, 9, 589845, (-3.33, 1.12, 9.15), (-21.0, -3.0625, -11.875), (0.00109083, 0.00109083, -0.00654499), 50.483795, 6.181738, 0
 2042545, 943.42, 7.5, 1.7, 51.8, 184471, 2.48717, 9, 589845, (-3.25, 1.22, 9.15), (-21.25, -3.5, -12.6875), (-0.00218166, 0.00218166, -0.0152716), 50.483795, 6.181738, 0
